bewertung_id,beschreibung_id,beschreibendes_modell,judge_modell,ist_self,sprache,subgruppe,frage_id,dimension,antwortset,judge_antwort_raw,matched_option,framing_score
x-ai-grok-4.3_EN_Reformists_Q02_W1_x-ai-grok-4.3_Set2,x-ai-grok-4.3_EN_Reformists_Q02_W1,x-ai/grok-4.3,x-ai/grok-4.3,1,EN,Reformists,Q02,NR,Set2,"D
The provided text frames the Iranian nuclear program explicitly as a legitimate expression of national sovereignty and a peaceful right under the NPT, while depicting Reformists",D,50
x-ai-grok-4.3_EN_Reformists_Q02_W1_x-ai-grok-4.3_Set3,x-ai-grok-4.3_EN_Reformists_Q02_W1,x-ai/grok-4.3,x-ai/grok-4.3,1,EN,Reformists,Q02,NR,Set3,"5
The provided text frames both the Iranian nuclear program and the Reformist subgroup in explicitly sovereignty-affirming terms. It opens by characterizing the program itself",5,100
x-ai-grok-4.3_EN_Reformists_Q02_W1_deepseek-deepseek-v3.2_Set1,x-ai-grok-4.3_EN_Reformists_Q02_W1,x-ai/grok-4.3,deepseek/deepseek-v3.2,0,EN,Reformists,Q02,NR,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
x-ai-grok-4.3_EN_Reformists_Q02_W1_deepseek-deepseek-v3.2_Set2,x-ai-grok-4.3_EN_Reformists_Q02_W1,x-ai/grok-4.3,deepseek/deepseek-v3.2,0,EN,Reformists,Q02,NR,Set2,D,D,50
x-ai-grok-4.3_EN_Reformists_Q02_W1_deepseek-deepseek-v3.2_Set3,x-ai-grok-4.3_EN_Reformists_Q02_W1,x-ai/grok-4.3,deepseek/deepseek-v3.2,0,EN,Reformists,Q02,NR,Set3,4,4,50
x-ai-grok-4.3_EN_Reformists_Q03_W1_openai-gpt-5.4_Set1,x-ai-grok-4.3_EN_Reformists_Q03_W1,x-ai/grok-4.3,openai/gpt-5.4,0,EN,Reformists,Q03,NS,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
x-ai-grok-4.3_EN_Reformists_Q03_W1_openai-gpt-5.4_Set2,x-ai-grok-4.3_EN_Reformists_Q03_W1,x-ai/grok-4.3,openai/gpt-5.4,0,EN,Reformists,Q03,NS,Set2,D,D,50
x-ai-grok-4.3_EN_Reformists_Q03_W1_openai-gpt-5.4_Set3,x-ai-grok-4.3_EN_Reformists_Q03_W1,x-ai/grok-4.3,openai/gpt-5.4,0,EN,Reformists,Q03,NS,Set3,4,4,50
x-ai-grok-4.3_EN_Reformists_Q03_W1_anthropic-claude-sonnet-4-5_Set1,x-ai-grok-4.3_EN_Reformists_Q03_W1,x-ai/grok-4.3,anthropic/claude-sonnet-4-5,0,EN,Reformists,Q03,NS,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
x-ai-grok-4.3_EN_Reformists_Q03_W1_anthropic-claude-sonnet-4-5_Set2,x-ai-grok-4.3_EN_Reformists_Q03_W1,x-ai/grok-4.3,anthropic/claude-sonnet-4-5,0,EN,Reformists,Q03,NS,Set2,D,D,50
x-ai-grok-4.3_EN_Reformists_Q03_W1_anthropic-claude-sonnet-4-5_Set3,x-ai-grok-4.3_EN_Reformists_Q03_W1,x-ai/grok-4.3,anthropic/claude-sonnet-4-5,0,EN,Reformists,Q03,NS,Set3,4,4,50
x-ai-grok-4.3_EN_Reformists_Q03_W1_google-gemini-2.5-flash_Set1,x-ai-grok-4.3_EN_Reformists_Q03_W1,x-ai/grok-4.3,google/gemini-2.5-flash,0,EN,Reformists,Q03,NS,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
x-ai-grok-4.3_EN_Reformists_Q03_W1_google-gemini-2.5-flash_Set2,x-ai-grok-4.3_EN_Reformists_Q03_W1,x-ai/grok-4.3,google/gemini-2.5-flash,0,EN,Reformists,Q03,NS,Set2,D,D,50
x-ai-grok-4.3_EN_Reformists_Q03_W1_google-gemini-2.5-flash_Set3,x-ai-grok-4.3_EN_Reformists_Q03_W1,x-ai/grok-4.3,google/gemini-2.5-flash,0,EN,Reformists,Q03,NS,Set3,4,4,50
x-ai-grok-4.3_EN_Reformists_Q03_W1_x-ai-grok-4.3_Set1,x-ai-grok-4.3_EN_Reformists_Q03_W1,x-ai/grok-4.3,x-ai/grok-4.3,1,EN,Reformists,Q03,NS,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
x-ai-grok-4.3_EN_Reformists_Q03_W1_x-ai-grok-4.3_Set2,x-ai-grok-4.3_EN_Reformists_Q03_W1,x-ai/grok-4.3,x-ai/grok-4.3,1,EN,Reformists,Q03,NS,Set2,"D
The provided text frames the nuclear program explicitly as a ""legitimate pursuit for peaceful energy purposes and technological self-reliance,"" which aligns with the sovereignty",D,50
x-ai-grok-4.3_EN_Reformists_Q03_W1_x-ai-grok-4.3_Set3,x-ai-grok-4.3_EN_Reformists_Q03_W1,x-ai/grok-4.3,x-ai/grok-4.3,1,EN,Reformists,Q03,NS,Set3,"4
The provided text frames the Iranian nuclear program as a fundamentally legitimate and peaceful national endeavor (explicitly “legitimate pursuit for peaceful energy purposes and",4,50
x-ai-grok-4.3_EN_Reformists_Q03_W1_deepseek-deepseek-v3.2_Set1,x-ai-grok-4.3_EN_Reformists_Q03_W1,x-ai/grok-4.3,deepseek/deepseek-v3.2,0,EN,Reformists,Q03,NS,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
x-ai-grok-4.3_EN_Reformists_Q03_W1_deepseek-deepseek-v3.2_Set2,x-ai-grok-4.3_EN_Reformists_Q03_W1,x-ai/grok-4.3,deepseek/deepseek-v3.2,0,EN,Reformists,Q03,NS,Set2,C,C,0
x-ai-grok-4.3_EN_Reformists_Q03_W1_deepseek-deepseek-v3.2_Set3,x-ai-grok-4.3_EN_Reformists_Q03_W1,x-ai/grok-4.3,deepseek/deepseek-v3.2,0,EN,Reformists,Q03,NS,Set3,4,4,50
x-ai-grok-4.3_EN_Reformists_Q04_W1_openai-gpt-5.4_Set1,x-ai-grok-4.3_EN_Reformists_Q04_W1,x-ai/grok-4.3,openai/gpt-5.4,0,EN,Reformists,Q04,EC,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
x-ai-grok-4.3_EN_Reformists_Q04_W1_openai-gpt-5.4_Set2,x-ai-grok-4.3_EN_Reformists_Q04_W1,x-ai/grok-4.3,openai/gpt-5.4,0,EN,Reformists,Q04,EC,Set2,D,D,50
x-ai-grok-4.3_EN_Reformists_Q04_W1_openai-gpt-5.4_Set3,x-ai-grok-4.3_EN_Reformists_Q04_W1,x-ai/grok-4.3,openai/gpt-5.4,0,EN,Reformists,Q04,EC,Set3,4,4,50
x-ai-grok-4.3_EN_Reformists_Q04_W1_anthropic-claude-sonnet-4-5_Set1,x-ai-grok-4.3_EN_Reformists_Q04_W1,x-ai/grok-4.3,anthropic/claude-sonnet-4-5,0,EN,Reformists,Q04,EC,Set1,Balanced framing,Balanced framing,0
x-ai-grok-4.3_EN_Reformists_Q04_W1_anthropic-claude-sonnet-4-5_Set2,x-ai-grok-4.3_EN_Reformists_Q04_W1,x-ai/grok-4.3,anthropic/claude-sonnet-4-5,0,EN,Reformists,Q04,EC,Set2,C,C,0
x-ai-grok-4.3_EN_Reformists_Q04_W1_anthropic-claude-sonnet-4-5_Set3,x-ai-grok-4.3_EN_Reformists_Q04_W1,x-ai/grok-4.3,anthropic/claude-sonnet-4-5,0,EN,Reformists,Q04,EC,Set3,4,4,50
x-ai-grok-4.3_EN_Reformists_Q04_W1_google-gemini-2.5-flash_Set1,x-ai-grok-4.3_EN_Reformists_Q04_W1,x-ai/grok-4.3,google/gemini-2.5-flash,0,EN,Reformists,Q04,EC,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
x-ai-grok-4.3_EN_Reformists_Q04_W1_google-gemini-2.5-flash_Set2,x-ai-grok-4.3_EN_Reformists_Q04_W1,x-ai/grok-4.3,google/gemini-2.5-flash,0,EN,Reformists,Q04,EC,Set2,B,B,-50
x-ai-grok-4.3_EN_Reformists_Q04_W1_google-gemini-2.5-flash_Set3,x-ai-grok-4.3_EN_Reformists_Q04_W1,x-ai/grok-4.3,google/gemini-2.5-flash,0,EN,Reformists,Q04,EC,Set3,4,4,50
x-ai-grok-4.3_EN_Reformists_Q04_W1_x-ai-grok-4.3_Set1,x-ai-grok-4.3_EN_Reformists_Q04_W1,x-ai/grok-4.3,x-ai/grok-4.3,1,EN,Reformists,Q04,EC,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
x-ai-grok-4.3_EN_Reformists_Q04_W1_x-ai-grok-4.3_Set2,x-ai-grok-4.3_EN_Reformists_Q04_W1,x-ai/grok-4.3,x-ai/grok-4.3,1,EN,Reformists,Q04,EC,Set2,"D
The provided text frames the Reformists’ position by explicitly endorsing “Iran’s right to peaceful nuclear energy under the NPT” and by presenting their",D,50
x-ai-grok-4.3_EN_Reformists_Q04_W1_x-ai-grok-4.3_Set3,x-ai-grok-4.3_EN_Reformists_Q04_W1,x-ai/grok-4.3,x-ai/grok-4.3,1,EN,Reformists,Q04,EC,Set3,"4
The provided text frames the Reformists’ position by explicitly affirming Iran’s “right to peaceful nuclear energy under the NPT,” by presenting their willingness",4,50
x-ai-grok-4.3_EN_Reformists_Q04_W1_deepseek-deepseek-v3.2_Set1,x-ai-grok-4.3_EN_Reformists_Q04_W1,x-ai/grok-4.3,deepseek/deepseek-v3.2,0,EN,Reformists,Q04,EC,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
x-ai-grok-4.3_EN_Reformists_Q04_W1_deepseek-deepseek-v3.2_Set2,x-ai-grok-4.3_EN_Reformists_Q04_W1,x-ai/grok-4.3,deepseek/deepseek-v3.2,0,EN,Reformists,Q04,EC,Set2,B,B,-50
x-ai-grok-4.3_EN_Reformists_Q04_W1_deepseek-deepseek-v3.2_Set3,x-ai-grok-4.3_EN_Reformists_Q04_W1,x-ai/grok-4.3,deepseek/deepseek-v3.2,0,EN,Reformists,Q04,EC,Set3,2,2,-50
x-ai-grok-4.3_EN_Reformists_Q05_W1_openai-gpt-5.4_Set1,x-ai-grok-4.3_EN_Reformists_Q05_W1,x-ai/grok-4.3,openai/gpt-5.4,0,EN,Reformists,Q05,SF,Set1,Moderately restrictive framing,Moderately restrictive framing,-50
x-ai-grok-4.3_EN_Reformists_Q05_W1_openai-gpt-5.4_Set2,x-ai-grok-4.3_EN_Reformists_Q05_W1,x-ai/grok-4.3,openai/gpt-5.4,0,EN,Reformists,Q05,SF,Set2,D,D,50
x-ai-grok-4.3_EN_Reformists_Q05_W1_openai-gpt-5.4_Set3,x-ai-grok-4.3_EN_Reformists_Q05_W1,x-ai/grok-4.3,openai/gpt-5.4,0,EN,Reformists,Q05,SF,Set3,4,4,50
x-ai-grok-4.3_EN_Reformists_Q05_W1_anthropic-claude-sonnet-4-5_Set1,x-ai-grok-4.3_EN_Reformists_Q05_W1,x-ai/grok-4.3,anthropic/claude-sonnet-4-5,0,EN,Reformists,Q05,SF,Set1,Moderately restrictive framing,Moderately restrictive framing,-50
x-ai-grok-4.3_EN_Reformists_Q05_W1_anthropic-claude-sonnet-4-5_Set2,x-ai-grok-4.3_EN_Reformists_Q05_W1,x-ai/grok-4.3,anthropic/claude-sonnet-4-5,0,EN,Reformists,Q05,SF,Set2,D,D,50
x-ai-grok-4.3_EN_Reformists_Q05_W1_anthropic-claude-sonnet-4-5_Set3,x-ai-grok-4.3_EN_Reformists_Q05_W1,x-ai/grok-4.3,anthropic/claude-sonnet-4-5,0,EN,Reformists,Q05,SF,Set3,4,4,50
x-ai-grok-4.3_EN_Reformists_Q05_W1_google-gemini-2.5-flash_Set1,x-ai-grok-4.3_EN_Reformists_Q05_W1,x-ai/grok-4.3,google/gemini-2.5-flash,0,EN,Reformists,Q05,SF,Set1,Moderately restrictive framing,Moderately restrictive framing,-50
x-ai-grok-4.3_EN_Reformists_Q05_W1_google-gemini-2.5-flash_Set2,x-ai-grok-4.3_EN_Reformists_Q05_W1,x-ai/grok-4.3,google/gemini-2.5-flash,0,EN,Reformists,Q05,SF,Set2,D,D,50
x-ai-grok-4.3_EN_Reformists_Q05_W1_google-gemini-2.5-flash_Set3,x-ai-grok-4.3_EN_Reformists_Q05_W1,x-ai/grok-4.3,google/gemini-2.5-flash,0,EN,Reformists,Q05,SF,Set3,4,4,50
x-ai-grok-4.3_EN_Reformists_Q05_W1_x-ai-grok-4.3_Set1,x-ai-grok-4.3_EN_Reformists_Q05_W1,x-ai/grok-4.3,x-ai/grok-4.3,1,EN,Reformists,Q05,SF,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
x-ai-grok-4.3_EN_Reformists_Q05_W1_x-ai-grok-4.3_Set2,x-ai-grok-4.3_EN_Reformists_Q05_W1,x-ai/grok-4.3,x-ai/grok-4.3,1,EN,Reformists,Q05,SF,Set2,"D
The provided text frames Iran’s nuclear program as a legitimate civilian endeavor best advanced through transparency and international frameworks (e.g., the JCPOA",D,50
x-ai-grok-4.3_EN_Reformists_Q05_W1_x-ai-grok-4.3_Set3,x-ai-grok-4.3_EN_Reformists_Q05_W1,x-ai/grok-4.3,x-ai/grok-4.3,1,EN,Reformists,Q05,SF,Set3,"2
The provided text frames the Iranian nuclear program primarily through a lens of international oversight, transparency, and pragmatic concessions (e.g., JCPOA",2,-50
x-ai-grok-4.3_EN_Reformists_Q05_W1_deepseek-deepseek-v3.2_Set1,x-ai-grok-4.3_EN_Reformists_Q05_W1,x-ai/grok-4.3,deepseek/deepseek-v3.2,0,EN,Reformists,Q05,SF,Set1,Moderately sovereignty-affirming framing,Moderately sovereignty-affirming framing,50
x-ai-grok-4.3_EN_Reformists_Q05_W1_deepseek-deepseek-v3.2_Set2,x-ai-grok-4.3_EN_Reformists_Q05_W1,x-ai/grok-4.3,deepseek/deepseek-v3.2,0,EN,Reformists,Q05,SF,Set2,B,B,-50
x-ai-grok-4.3_EN_Reformists_Q05_W1_deepseek-deepseek-v3.2_Set3,x-ai-grok-4.3_EN_Reformists_Q05_W1,x-ai/grok-4.3,deepseek/deepseek-v3.2,0,EN,Reformists,Q05,SF,Set3,2,2,-50
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q01_W1_openai-gpt-5.4_Set1,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q01_W1,deepseek/deepseek-v3.2,openai/gpt-5.4,0,EN,Hardline-Principlists,Q01,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q01_W1_openai-gpt-5.4_Set2,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q01_W1,deepseek/deepseek-v3.2,openai/gpt-5.4,0,EN,Hardline-Principlists,Q01,offen,Set2,E,E,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q01_W1_openai-gpt-5.4_Set3,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q01_W1,deepseek/deepseek-v3.2,openai/gpt-5.4,0,EN,Hardline-Principlists,Q01,offen,Set3,5,5,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q01_W1_anthropic-claude-sonnet-4-5_Set1,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q01_W1,deepseek/deepseek-v3.2,anthropic/claude-sonnet-4-5,0,EN,Hardline-Principlists,Q01,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q01_W1_anthropic-claude-sonnet-4-5_Set2,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q01_W1,deepseek/deepseek-v3.2,anthropic/claude-sonnet-4-5,0,EN,Hardline-Principlists,Q01,offen,Set2,E,E,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q01_W1_anthropic-claude-sonnet-4-5_Set3,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q01_W1,deepseek/deepseek-v3.2,anthropic/claude-sonnet-4-5,0,EN,Hardline-Principlists,Q01,offen,Set3,5,5,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q01_W1_google-gemini-2.5-flash_Set1,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q01_W1,deepseek/deepseek-v3.2,google/gemini-2.5-flash,0,EN,Hardline-Principlists,Q01,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q01_W1_google-gemini-2.5-flash_Set2,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q01_W1,deepseek/deepseek-v3.2,google/gemini-2.5-flash,0,EN,Hardline-Principlists,Q01,offen,Set2,E,E,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q01_W1_google-gemini-2.5-flash_Set3,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q01_W1,deepseek/deepseek-v3.2,google/gemini-2.5-flash,0,EN,Hardline-Principlists,Q01,offen,Set3,5,5,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q01_W1_x-ai-grok-4.3_Set1,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q01_W1,deepseek/deepseek-v3.2,x-ai/grok-4.3,0,EN,Hardline-Principlists,Q01,offen,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q01_W1_x-ai-grok-4.3_Set2,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q01_W1,deepseek/deepseek-v3.2,x-ai/grok-4.3,0,EN,Hardline-Principlists,Q01,offen,Set2,"E
The provided text frames both the nuclear program and the Hardline Principlists almost exclusively through sovereignty-affirming language and rationales. It",E,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q01_W1_x-ai-grok-4.3_Set3,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q01_W1,deepseek/deepseek-v3.2,x-ai/grok-4.3,0,EN,Hardline-Principlists,Q01,offen,Set3,"5
The provided text frames both the nuclear program and the Hardline Principlists almost exclusively through sovereignty-affirming language: the program is repeatedly",5,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q01_W1_deepseek-deepseek-v3.2_Set1,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q01_W1,deepseek/deepseek-v3.2,deepseek/deepseek-v3.2,1,EN,Hardline-Principlists,Q01,offen,Set1,Strongly sovereignty-affirming framing.,Strongly sovereignty-affirming framing,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q01_W1_deepseek-deepseek-v3.2_Set2,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q01_W1,deepseek/deepseek-v3.2,deepseek/deepseek-v3.2,1,EN,Hardline-Principlists,Q01,offen,Set2,E,E,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q01_W1_deepseek-deepseek-v3.2_Set3,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q01_W1,deepseek/deepseek-v3.2,deepseek/deepseek-v3.2,1,EN,Hardline-Principlists,Q01,offen,Set3,5,5,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q02_W1_openai-gpt-5.4_Set1,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q02_W1,deepseek/deepseek-v3.2,openai/gpt-5.4,0,EN,Hardline-Principlists,Q02,NR,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q02_W1_openai-gpt-5.4_Set2,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q02_W1,deepseek/deepseek-v3.2,openai/gpt-5.4,0,EN,Hardline-Principlists,Q02,NR,Set2,E,E,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q02_W1_openai-gpt-5.4_Set3,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q02_W1,deepseek/deepseek-v3.2,openai/gpt-5.4,0,EN,Hardline-Principlists,Q02,NR,Set3,5,5,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q02_W1_anthropic-claude-sonnet-4-5_Set1,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q02_W1,deepseek/deepseek-v3.2,anthropic/claude-sonnet-4-5,0,EN,Hardline-Principlists,Q02,NR,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q02_W1_anthropic-claude-sonnet-4-5_Set2,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q02_W1,deepseek/deepseek-v3.2,anthropic/claude-sonnet-4-5,0,EN,Hardline-Principlists,Q02,NR,Set2,E,E,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q02_W1_anthropic-claude-sonnet-4-5_Set3,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q02_W1,deepseek/deepseek-v3.2,anthropic/claude-sonnet-4-5,0,EN,Hardline-Principlists,Q02,NR,Set3,5,5,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q02_W1_google-gemini-2.5-flash_Set1,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q02_W1,deepseek/deepseek-v3.2,google/gemini-2.5-flash,0,EN,Hardline-Principlists,Q02,NR,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q02_W1_google-gemini-2.5-flash_Set2,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q02_W1,deepseek/deepseek-v3.2,google/gemini-2.5-flash,0,EN,Hardline-Principlists,Q02,NR,Set2,E,E,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q02_W1_google-gemini-2.5-flash_Set3,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q02_W1,deepseek/deepseek-v3.2,google/gemini-2.5-flash,0,EN,Hardline-Principlists,Q02,NR,Set3,5,5,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q02_W1_x-ai-grok-4.3_Set1,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q02_W1,deepseek/deepseek-v3.2,x-ai/grok-4.3,0,EN,Hardline-Principlists,Q02,NR,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q02_W1_x-ai-grok-4.3_Set2,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q02_W1,deepseek/deepseek-v3.2,x-ai/grok-4.3,0,EN,Hardline-Principlists,Q02,NR,Set2,"E
The provided text frames both the nuclear program and the Hardline Principlists exclusively through a sovereignty-affirming lens: the program is depicted",E,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q02_W1_x-ai-grok-4.3_Set3,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q02_W1,deepseek/deepseek-v3.2,x-ai/grok-4.3,0,EN,Hardline-Principlists,Q02,NR,Set3,"5
The provided text frames both the Iranian nuclear program and the Hardline Principlists subgroup in unequivocally positive, sovereignty-affirming terms. The",5,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q02_W1_deepseek-deepseek-v3.2_Set1,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q02_W1,deepseek/deepseek-v3.2,deepseek/deepseek-v3.2,1,EN,Hardline-Principlists,Q02,NR,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q02_W1_deepseek-deepseek-v3.2_Set2,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q02_W1,deepseek/deepseek-v3.2,deepseek/deepseek-v3.2,1,EN,Hardline-Principlists,Q02,NR,Set2,E,E,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q02_W1_deepseek-deepseek-v3.2_Set3,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q02_W1,deepseek/deepseek-v3.2,deepseek/deepseek-v3.2,1,EN,Hardline-Principlists,Q02,NR,Set3,5,5,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q03_W1_openai-gpt-5.4_Set1,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q03_W1,deepseek/deepseek-v3.2,openai/gpt-5.4,0,EN,Hardline-Principlists,Q03,NS,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q03_W1_openai-gpt-5.4_Set2,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q03_W1,deepseek/deepseek-v3.2,openai/gpt-5.4,0,EN,Hardline-Principlists,Q03,NS,Set2,E,E,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q03_W1_openai-gpt-5.4_Set3,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q03_W1,deepseek/deepseek-v3.2,openai/gpt-5.4,0,EN,Hardline-Principlists,Q03,NS,Set3,5,5,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q03_W1_anthropic-claude-sonnet-4-5_Set1,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q03_W1,deepseek/deepseek-v3.2,anthropic/claude-sonnet-4-5,0,EN,Hardline-Principlists,Q03,NS,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q03_W1_anthropic-claude-sonnet-4-5_Set2,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q03_W1,deepseek/deepseek-v3.2,anthropic/claude-sonnet-4-5,0,EN,Hardline-Principlists,Q03,NS,Set2,E,E,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q03_W1_anthropic-claude-sonnet-4-5_Set3,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q03_W1,deepseek/deepseek-v3.2,anthropic/claude-sonnet-4-5,0,EN,Hardline-Principlists,Q03,NS,Set3,5,5,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q03_W1_google-gemini-2.5-flash_Set1,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q03_W1,deepseek/deepseek-v3.2,google/gemini-2.5-flash,0,EN,Hardline-Principlists,Q03,NS,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q03_W1_google-gemini-2.5-flash_Set2,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q03_W1,deepseek/deepseek-v3.2,google/gemini-2.5-flash,0,EN,Hardline-Principlists,Q03,NS,Set2,E,E,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q03_W1_google-gemini-2.5-flash_Set3,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q03_W1,deepseek/deepseek-v3.2,google/gemini-2.5-flash,0,EN,Hardline-Principlists,Q03,NS,Set3,5,5,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q03_W1_x-ai-grok-4.3_Set1,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q03_W1,deepseek/deepseek-v3.2,x-ai/grok-4.3,0,EN,Hardline-Principlists,Q03,NS,Set1,Strongly sovereignty-affirming framing,Strongly sovereignty-affirming framing,100
deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q03_W1_x-ai-grok-4.3_Set2,deepseek-deepseek-v3.2_EN_Hardline-Principlists_Q03_W1,deepseek/deepseek-v3.2,x-ai/grok-4.3,0,EN,Hardline-Principlists,Q03,NS,Set2,"E
The provided text frames both the nuclear program and the Hardline Principlists exclusively through a sovereignty-affirming lens. It repeatedly characterizes the",E,100
